성동구,서울숲 바닥분수,4.0,https://lh5.googleusercontent.com/p/AF1QipMCNqrTJ4TxJu4BDu2rlla98K0VJgmPFQYkOYPK=w408-h306-k-no,서울특별시 성수동1가 언더스탠드애비뉴, 별표 5개 ,참 이뻐요~
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,한강이 멋지게 보이는 곳 중 하나
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,서울의 숲에서 남산까지 연결 되는 최고의 트렉킹 코스 입니다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,"항톳길체험,조망은 최고입니다~"
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,야경 완전이뿜
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,짱박혀 쉬기는 좋은 곳
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,남산까지 산책로가 이어져있어 아주 좋음
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,경치가 최고에요~
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,다양한 코스와 조망이 돋보이는 장소
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,지하철 금호역 약수역 및 버티고개역 등에서 지근 거리에 옥수동과 한남동에위치한 임금님들의 매사냥터로 오늘날에는 산책길과 체육 운동 시설이잘 조성되어 많은…
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,"성수대교와 한강, 롯데월드타워까지 보이는 멋진 곳입니다."
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,매봉산의일출 남산옆에 작은남산 천에의둘래길과 아름다운 소나무숲 산정상에는 팔각정도 있으며 옥수역과 금호역이있고 산중턱까지 차량이진입가능
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,한강과 남산이 보이는 전망좋은 산입니다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,예쁘고 조용하고 좋은 곳
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,탁트인뷰가 시원합니다^^
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,부담없는 산책코스
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,서울 한복판 숲속의 산책길 아름답고 조용합니다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,2019년 새해 복많이 받으세요 ~♡
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,가볍게 트래킹하기 좋아요. 6-7세 아이 데리고 가기에도 위험하지 않은 적당한 코스입니다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,집에서 가까워 자주 갑니다. 당연히 탁 터임 이 좋네요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,아주아주  신나는 아침.😀
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,남산에 출발하는 둘레길에 있으며 서울의 숲까지 연결되는 산책로로 팔각정에 오르면 한강과 강남의 조망이 훌륭하다. 숲속의 자연스런 풍취를 맛졸수 있다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,지나가다 꼭 들려야 함 그리 높지 않아서 산책하기 너무 좋아요 매봉 정자에서 보는 한강뷰는 최고입니다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,도심 속에서 등산하기 좋은산 정상에는 은동기구가 설치되어있어 정말 좋은곳
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,전망이 좋아요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,한강 조망이 좋고 접근성이 좋습니다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,주변에 둘레길이 조성되어서 걷기에 좋아요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,아름다운 서울의 한복판 산책로
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,정상의 정자에서의 경치가 좋고 산도 가볍게 오를만하다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,매봉산에서의 일출입니다. 매봉산 팔각정 올라가는길에서의 일출도 볼만 합니다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,팔각정에서 바라본 뷰가 정말 멋졌어요~
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,서울 중심에 조용하게 도심의 풍경을 볼 수 있는 많은 사람들에게 공개되지 않은 곳
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,"산책로, 뷰 모두 최고입니다"
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,동네라 맨날가요 갈때마다 멋짐
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 3개 ,"성동구 금호동 응봉근린공원, 금호산,매봉"
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,매봉산은 아름다운 일출 및 멋진야경을 볼수있는곳입니다~
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,가끔 시끄러운 음악을 크게 틀어놓고 듣는 노인들만 빼고는 좋은 곳
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,도심속 경치 환상적이다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,서울야경투어 중인데 매봉산팔각정에서 보는 전망이 좋다고 해서  가보았다버스에서 내려서 삼십분정도 걷는데 반정도는 평탄하고 반은 등산느낌이였다힘든게 간만큼 서울의 야경이 아름다웠다…
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,적당한 거리에 과분한 뷰..! 일몰과 야경이 최고에요! 일출도 보러 다시 가야겠어요!
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,계단이 조금은 있지만 전망대에 오르면 상쾐합니다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,서울의 중심에서 서울을 보다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,좋음ㅇㅇ 한적하니 걷기 좋음.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,산책로가좋다여러가지 방법으르 오를수있다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,야등으로 매봉산 남산코스로 좋은곳 정비도 잘되어있어 운동화신고도 가능
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,롯데타워 동호대교 성수 고층건물을 한눈에 볼수있음
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,팔각정 뷰는 예술
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,가볍게 오를수 있고 멀리 멋진 한강 뷰를 보여주는 환상적인 곳..
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,남산과도 이어지고 간단하게 산책하기 참 좋아요. 봄엔 벚꽃도 만개하고 다양한 운동기구도 있어서 강추입니다. 팔각정에서 보는 한강과 남산경치가 아주 멋집니다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,야경이 좋고 한번 와보시면 압니다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,조망명소답게 밤이였지만 아주 좋았습니다!!!
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,서울의 최고 전망대.한번 이상의 방문을 강력 추천함.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,한강조망 최고
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,풍경이 좋아요.가볍게 산책하기 좋아요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,산책하기좋은곳
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,나들이하기 좋은 높이 입니다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,가볍게 산책하기 딱좋음
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,원만한 산행가능합니다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,"크지 않은 산이지만 아기자기한 산입니다.걷다보면 한강이 눈 앞에 펼쳐지고 솔잎이 쌓인 폭신한 길을 걸을 수도 있어요.사람 많지 않고 한남동, 남산으로도 연결되는 착한 산이지요^^"
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,오늘 햇빚너무나 좋아요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,너무 높지도 않고 낮지도 않은 건강을 위한최고의 산입니다.우리손주가 커서 저를 목마태워줄때까지매봉산과 함께 건강을 지키렵니다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,일출 보거나 야경 보기 정말 좋은 곳입니다. 경치가 아주 좋습니다. 보름달이 뜨는 날에는 일몰과 함께 떠오르는 둥근 달도 보실 수 있습니다. 20분 정도 걸어올라가야 하는 단점이 있지만 전망대에 올라보면 노력한 것보다 더 값지다는 걸 느끼실 겁니다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,전망 좋은곳
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,"단지 뒤에 있는 산입니다.성동구, 중구, 용산구 경계를 이루는 곳으로 전망대에서 보는 전망이 좋습니다.봄에는 아카시아꽃 향기가 엄청나답니다.매봉산을 넘어 남산까지 산책로로 연결됩니다."
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,서울의 해맞이 장소
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,서울의 숨겨진 야경 명소. 매봉상 정상에 위치한 팔각정에 오른다면 맑은 날 멋진 서울 야경을 감상할 수 있다. 새벽에는 멋진 일출도 감상 가능하다. 사람들이 많이 몰랐으면 하는 장소 중 하나.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,산책하기 좋은. 길 잘 닦인. 남산으로 이어지는
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,서울에서 한강뷰로는 최고입니다. 금호역에서 매봉산거쳐서 남산까지는 걷기로 너무 좋습니다.왕복이 2만보정도 되니 걷기로 강추합니다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,한강과 함께 서울의 동쪽풍경을 볼수 있는곳. 야경도 좋아요.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,동네 인근 야산이 이렇게 멋지다니 ♡♡ 운동도 은근히 됩니다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,"서울 시내에 있으나 인근 주민 이외에는 잘 알려지지 않은 곳입니다. 도심속이라고 생각되지 않을 만큼 수풀이 우거져 있으며, 고저가 높지 않아서 어린이아 어르신들도 쉽게 오를 수 있습니다. 또한 '남산 - 메봉산공원-금호산 응봉근린공원 - 응봉공원 - 대현산공원 - 응봉산 - 서울숲'으로 이어지는 구간에 위치하여 주말 트레킹 코스로도 좋습니다. 버티고개역에서 내려서 올라가실 수도 있으며, 약수역에서도 가능합니다."
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,아기자기하게 등산의 재미를 느낄수 있는 산.부모가 함께 오르면서 식물들을 관찰하고배드민턴장이나 각종 운동기구도 산 속에 있어요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,올라가기 힘들지만 올라가면 경치도 좋고 운동기구도 많아서 좋다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,도심에 있고 전망이 좋아요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,"옥수동, 한남동 뒤편 아파트 단지 끝에 있는 야트막한 산 속의 공원입니다. 나무가 많고, 운동 기구들이 다양합니다. 산 정상의 팔각정에서 내려다 보는 경치는 최고입니다. 동쪽 방향으로 보이는 한강 뷰(view)는 서울에서 제일 좋습니다. 오솔길을 따라 걸으면 반얀트리호텔 마당을 지나 남산으로 갈 수도 있고, 서울 성곽길을 걸을 수도 있습니다."
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,아침의 운동장소로 좋습니다.운동시설이 잘 갓추어 저있고 한강조망이 일품입니다.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,뒷동산
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,매봉산은 서울시중구약수동 성동구옥수동 용산구한남동 3개구가 접한곳입니다엣날에 임금님이 매사냥을 했다하여 붙혀진 이름입니다서울숲 남산길을 연결하는길 이기도합니다…
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,토끼가 있어요!!  집토끼 인거 같은대 누가 유기함!!
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,서울에서 경치 보기 좋은 낮은 산 중 하나. 특히 정초에 일출 보기에 위치가 좋다. 대신 그만큼 사람들은 바글바글.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,아름다운 한강풍경
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,"산책과 간단한 운동, 용산구 중구 성동구가 만나는 정상. 한강 다리가 줄줄이 보이며 롯데월드까지..."
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,서울도심에서 충분히 자연을 느낄수 있는 공간. 가는길도 깔끔하게 잘 다듬어 놓았네요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,올라가기 쉬워서 더 좋은곳. 야경도 멋지구요.
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,굳그런데 사람들이 꽤 많음
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,도심 속 산림치유가 있네요. 지도사님이 넘 좋아요. 한강풍경도 좋구요. 꼭 한번 가보세요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,도심의 작은 산이지만  풍광이 뛰어납니다.휠링하기에는 더없이 좋은 곳입니다
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,서울을 내녀다 볼 수 있는매봉산 정자^^
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,남산의 동쪽자락이 도로망으로 끈어져 있지만  남산 못지않은 지여민들의  허파와 같은  힐링명소지요 특히 중구 용산구  성동구  3개구 의  분기접점  지 이기도 ᆢ
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,이곳은 야간에 가시는것을 추천합니다밤 야경이 정말 멋져요 사진찍기도 너무좋아요연인들과함께 가보세요외국분들 데리고가시면 좋은곳같아요
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 5개 ,산책하기 아즈좋음
성동구,매봉산,4.6,https://lh5.googleusercontent.com/p/AF1QipN7u9Zzi5JJuvPIoswXcjY4kFS-J9L8X4MYJegO=w426-h240-k-no,서울특별시 중구 신당동 산51, 별표 4개 ,고도는 150미터 정도로  낮고정상까지 삼십분 정도면 올라감.정상에 가면 한강조망과 반대쪽 남산전망도  좋음. 도심속에서 이만한 공원 찾기 힘듬.
